league,season,game,game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,24.0,61,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,52.9,59.1,48.2,54.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,25.0,61,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,48.2,54.6,45.8,84.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,30.0,61,Pass,Successful,29,West Ham,68049.0,Aaron Cresswell,45.1,76.6,46.0,68.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,34.0,61,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,43.1,66.4,52.6,57.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,35.0,61,Pass,Successful,29,West Ham,319756.0,Lucas Paquetá,52.6,57.8,43.8,67.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,36.0,61,Pass,Successful,29,West Ham,68049.0,Aaron Cresswell,43.4,67.2,41.8,60.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,41.0,61,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,40.2,59.1,58.6,51.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,42.0,61,Pass,Successful,29,West Ham,319756.0,Lucas Paquetá,58.6,51.9,60.8,45.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,43.0,61,Pass,Successful,29,West Ham,400166.0,Mohammed Kudus,59.4,42.4,62.2,16.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,46.0,61,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,63.7,16.5,92.7,22.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,50.0,61,Pass,Unsuccessful,29,West Ham,400166.0,Mohammed Kudus,93.1,22.8,88.2,39.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,51.0,61,Clearance,Successful,24,Aston Villa,136345.0,Youri Tielemans,13.5,57.8,9.0,71.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,54.0,61,Clearance,Successful,24,Aston Villa,89925.0,Lucas Digne,9.0,71.8,23.7,90.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,58.0,61,Challenge,Unsuccessful,24,Aston Villa,369813.0,Jacob Ramsey,21.0,88.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,51,58.0,61,TakeOn,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,79.0,11.4,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,0.0,62,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,88.1,12.9,97.9,66.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,3.0,62,Pass,Successful,29,West Ham,101955.0,Emerson,97.7,66.7,92.8,57.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,4.0,62,MissedShots,Successful,29,West Ham,319756.0,Lucas Paquetá,92.7,55.2,,,41.5,18.1,,,True,True,,,508.0,101955.0
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,34.0,62,Pass,Successful,24,Aston Villa,89925.0,Lucas Digne,2.8,61.2,3.1,48.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,36.0,62,Pass,Successful,24,Aston Villa,102248.0,Emiliano Martínez,3.1,48.4,14.1,18.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,41.0,62,Pass,Unsuccessful,24,Aston Villa,301440.0,Ezri Konsa,20.1,13.9,36.6,7.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,41.0,62,Interception,Successful,29,West Ham,313542.0,Carlos Soler,61.4,89.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,52,58.0,62,Pass,Unsuccessful,24,Aston Villa,322043.0,Matty Cash,40.8,0.0,63.9,26.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,0.0,63,Aerial,Successful,29,West Ham,368310.0,Maximilian Kilman,34.4,73.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,0.0,63,Aerial,Unsuccessful,24,Aston Villa,148503.0,Ollie Watkins,65.6,26.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,0.0,63,Pass,Successful,29,West Ham,368310.0,Maximilian Kilman,31.6,73.5,38.9,83.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,1.0,63,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,38.3,83.8,44.7,71.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,2.0,63,BallRecovery,Successful,29,West Ham,400166.0,Mohammed Kudus,44.7,71.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,3.0,63,Pass,Successful,29,West Ham,400166.0,Mohammed Kudus,44.7,71.4,39.0,73.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,4.0,63,Pass,Successful,29,West Ham,143595.0,Tomás Soucek,39.5,75.0,45.3,75.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,4.0,63,BallTouch,Successful,29,West Ham,400166.0,Mohammed Kudus,45.7,73.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,11.0,63,Pass,Unsuccessful,29,West Ham,319756.0,Lucas Paquetá,72.0,97.4,73.7,97.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,12.0,63,BlockedPass,Successful,24,Aston Villa,322043.0,Matty Cash,31.1,5.3,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,25.0,63,Pass,Successful,29,West Ham,68049.0,Aaron Cresswell,70.1,100.0,65.4,91.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,27.0,63,Pass,Successful,29,West Ham,143595.0,Tomás Soucek,67.0,95.0,74.7,97.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,28.0,63,Pass,Unsuccessful,29,West Ham,101955.0,Emerson,74.7,97.8,76.8,89.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,30.0,63,Pass,Unsuccessful,24,Aston Villa,331790.0,Boubacar Kamara,27.8,15.6,35.1,19.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,31.0,63,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,66.4,80.6,72.5,73.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,33.0,63,Pass,Unsuccessful,29,West Ham,313542.0,Carlos Soler,71.4,72.9,74.8,69.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,33.0,63,BallTouch,Successful,24,Aston Villa,89925.0,Lucas Digne,26.1,32.1,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,34.0,63,BallTouch,Unsuccessful,29,West Ham,313542.0,Carlos Soler,71.4,70.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,34.0,63,Clearance,Successful,24,Aston Villa,301440.0,Ezri Konsa,22.6,31.3,27.1,32.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,34.0,63,BallRecovery,Successful,24,Aston Villa,136345.0,Youri Tielemans,27.3,40.1,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,36.0,63,Pass,Successful,24,Aston Villa,136345.0,Youri Tielemans,27.3,40.2,26.2,62.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,38.0,63,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,26.2,62.5,41.7,60.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,45.0,63,TakeOn,Unsuccessful,24,Aston Villa,369813.0,Jacob Ramsey,58.7,94.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,45.0,63,Tackle,Successful,29,West Ham,111372.0,Vladimír Coufal,41.3,5.4,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,58.0,63,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,54.9,100.0,51.1,83.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,53,59.0,63,Pass,Successful,24,Aston Villa,136345.0,Youri Tielemans,51.1,83.3,52.8,94.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,2.0,64,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,41.1,90.6,32.4,59.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,3.0,64,Pass,Successful,24,Aston Villa,301440.0,Ezri Konsa,32.0,56.7,14.6,57.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,8.0,64,Pass,Successful,24,Aston Villa,102248.0,Emiliano Martínez,13.4,56.7,27.0,54.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,13.0,64,TakeOn,Unsuccessful,24,Aston Villa,331790.0,Boubacar Kamara,20.8,74.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,13.0,64,Tackle,Successful,29,West Ham,319756.0,Lucas Paquetá,79.2,25.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,13.0,64,Pass,Successful,29,West Ham,313542.0,Carlos Soler,71.9,23.5,66.2,30.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,15.0,64,BallRecovery,Successful,29,West Ham,400166.0,Mohammed Kudus,70.2,30.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,15.0,64,Pass,Successful,29,West Ham,400166.0,Mohammed Kudus,72.5,31.6,66.4,12.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,17.0,64,Pass,Successful,29,West Ham,111372.0,Vladimír Coufal,64.0,21.1,74.4,12.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,18.0,64,Challenge,Unsuccessful,24,Aston Villa,384134.0,Ian Maatsen,28.8,89.5,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,18.0,64,TakeOn,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,71.2,10.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,19.0,64,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,73.8,9.7,68.0,12.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,21.0,64,Pass,Successful,29,West Ham,111372.0,Vladimír Coufal,61.0,13.1,68.0,24.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,23.0,64,Pass,Successful,29,West Ham,313542.0,Carlos Soler,66.5,22.3,79.2,6.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,27.0,64,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,83.2,13.1,90.2,8.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,30.0,64,Pass,Successful,29,West Ham,111372.0,Vladimír Coufal,93.8,11.7,94.7,50.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,30.0,64,SavedShot,Successful,29,West Ham,101955.0,Emerson,92.9,51.5,,,50.7,8.2,98.9,49.1,True,True,,,540.0,111372.0
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,32.0,64,Save,Successful,24,Aston Villa,102248.0,Emiliano Martínez,2.2,49.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,33.0,64,KeeperPickup,Successful,24,Aston Villa,102248.0,Emiliano Martínez,2.2,49.7,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,39.0,64,Pass,Successful,24,Aston Villa,102248.0,Emiliano Martínez,15.2,33.1,24.9,21.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,43.0,64,Pass,Successful,24,Aston Villa,322043.0,Matty Cash,29.8,16.0,41.8,4.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,44.0,64,Pass,Successful,24,Aston Villa,362824.0,Morgan Rogers,41.8,4.2,47.6,20.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,52.0,64,TakeOn,Successful,24,Aston Villa,327682.0,Leon Bailey,75.8,25.2,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,52.0,64,Challenge,Unsuccessful,29,West Ham,143595.0,Tomás Soucek,24.2,74.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,52.0,64,TakeOn,Unsuccessful,24,Aston Villa,327682.0,Leon Bailey,81.5,29.1,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,53.0,64,Foul,Successful,24,Aston Villa,327682.0,Leon Bailey,77.3,31.4,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,54,53.0,64,Foul,Unsuccessful,29,West Ham,322696.0,Edson Álvarez,22.7,68.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,4.0,67,MissedShots,Successful,24,Aston Villa,89925.0,Lucas Digne,81.8,31.3,,,48.2,69.4,,,True,True,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,29.0,67,Pass,Unsuccessful,29,West Ham,92516.0,Alphonse Areola,4.3,43.2,54.0,17.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,32.0,67,Aerial,Successful,24,Aston Villa,384134.0,Ian Maatsen,42.2,80.6,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,32.0,67,Aerial,Unsuccessful,29,West Ham,143595.0,Tomás Soucek,57.8,19.4,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,32.0,67,BallTouch,Successful,24,Aston Villa,384134.0,Ian Maatsen,39.2,88.7,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,37.0,67,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,55.7,0.0,63.6,22.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,40.0,67,TakeOn,Unsuccessful,29,West Ham,400166.0,Mohammed Kudus,61.0,22.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,40.0,67,Tackle,Successful,24,Aston Villa,331790.0,Boubacar Kamara,39.0,77.5,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,40.0,67,BallTouch,Successful,24,Aston Villa,362824.0,Morgan Rogers,38.6,64.8,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,40.0,67,BallRecovery,Successful,24,Aston Villa,136345.0,Youri Tielemans,44.2,76.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,42.0,67,Pass,Successful,24,Aston Villa,136345.0,Youri Tielemans,44.5,78.6,46.8,71.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,46.0,67,Pass,Unsuccessful,24,Aston Villa,362824.0,Morgan Rogers,60.4,53.0,65.8,46.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,46.0,67,BlockedPass,Successful,29,West Ham,101955.0,Emerson,36.3,50.0,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,48.0,67,BallRecovery,Successful,29,West Ham,368310.0,Maximilian Kilman,29.8,45.1,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,51.0,67,Pass,Successful,29,West Ham,368310.0,Maximilian Kilman,28.8,49.9,19.5,58.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,56.0,67,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,23.6,71.8,22.5,92.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,57,58.0,67,Pass,Successful,29,West Ham,68049.0,Aaron Cresswell,22.3,94.2,78.3,87.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,3.0,68,Pass,Unsuccessful,29,West Ham,101955.0,Emerson,78.3,87.5,89.8,59.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,4.0,68,Clearance,Successful,24,Aston Villa,301440.0,Ezri Konsa,13.3,38.0,24.4,66.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,7.0,68,BallRecovery,Successful,24,Aston Villa,384134.0,Ian Maatsen,24.4,66.1,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,11.0,68,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,31.9,46.6,39.2,22.9,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,13.0,68,Pass,Successful,24,Aston Villa,362824.0,Morgan Rogers,38.7,17.8,27.9,19.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,15.0,68,Pass,Successful,24,Aston Villa,322043.0,Matty Cash,27.9,19.8,33.6,27.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,18.0,68,Pass,Successful,24,Aston Villa,331790.0,Boubacar Kamara,35.9,30.0,39.2,41.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,21.0,68,Pass,Successful,24,Aston Villa,136345.0,Youri Tielemans,39.5,40.6,30.3,57.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,30.0,68,Pass,Successful,24,Aston Villa,89925.0,Lucas Digne,52.9,80.4,58.7,95.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,32.0,68,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,53.3,84.3,39.8,58.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,36.0,68,Pass,Successful,24,Aston Villa,301440.0,Ezri Konsa,38.8,47.1,42.1,26.1,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,41.0,68,Pass,Successful,24,Aston Villa,322043.0,Matty Cash,46.8,22.2,47.9,34.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,42.0,68,Pass,Successful,24,Aston Villa,331790.0,Boubacar Kamara,47.9,34.2,46.4,22.4,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,43.0,68,Pass,Successful,24,Aston Villa,322043.0,Matty Cash,45.5,25.5,35.4,42.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,46.0,68,Pass,Successful,24,Aston Villa,301440.0,Ezri Konsa,34.1,46.4,35.1,75.5,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,51.0,68,Pass,Successful,24,Aston Villa,89925.0,Lucas Digne,44.8,88.7,59.9,94.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,53.0,68,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,59.7,94.5,42.9,91.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,58,59.0,68,Pass,Successful,24,Aston Villa,89925.0,Lucas Digne,42.9,91.6,47.3,96.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,1.0,69,Pass,Successful,24,Aston Villa,384134.0,Ian Maatsen,45.6,95.7,43.3,73.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,3.0,69,Pass,Successful,24,Aston Villa,136345.0,Youri Tielemans,43.3,70.8,59.4,58.3,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,4.0,69,BallTouch,Unsuccessful,24,Aston Villa,362824.0,Morgan Rogers,60.3,59.6,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,6.0,69,Foul,Successful,29,West Ham,111372.0,Vladimír Coufal,40.2,37.2,,,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,6.0,69,Foul,Unsuccessful,24,Aston Villa,362824.0,Morgan Rogers,59.8,62.8,,,,,,,False,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,10.0,69,Pass,Successful,29,West Ham,111372.0,Vladimír Coufal,41.0,32.1,27.5,38.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,12.0,69,Pass,Successful,29,West Ham,368310.0,Maximilian Kilman,27.6,38.2,36.9,67.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,20.0,69,Pass,Successful,29,West Ham,68049.0,Aaron Cresswell,60.7,89.3,69.9,95.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,22.0,69,Pass,Successful,29,West Ham,101955.0,Emerson,69.6,94.8,61.4,76.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,23.0,69,Pass,Successful,29,West Ham,322696.0,Edson Álvarez,61.7,76.9,53.9,54.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,26.0,69,Pass,Successful,29,West Ham,143595.0,Tomás Soucek,53.9,52.1,54.5,17.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,29.0,69,Pass,Successful,29,West Ham,111372.0,Vladimír Coufal,54.5,17.7,72.6,7.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,33.0,69,Pass,Successful,29,West Ham,331924.0,Aaron Wan-Bissaka,68.6,8.8,54.9,8.2,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,36.0,69,Pass,Successful,29,West Ham,111372.0,Vladimír Coufal,54.5,8.3,44.2,30.6,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,39.0,69,Pass,Successful,29,West Ham,143595.0,Tomás Soucek,44.2,30.6,47.2,68.8,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,44.0,69,Pass,Successful,29,West Ham,368310.0,Maximilian Kilman,53.5,71.1,60.2,76.7,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,45.0,69,Pass,Successful,29,West Ham,68049.0,Aaron Cresswell,60.2,76.7,44.4,76.0,,,,,True,,,,,
ENG-Premier League,2425,2025-01-26 Aston Villa-West Ham,1821391,SecondHalf,59,53.0,69,Pass,Successful,29,West Ham,368310.0,Maximilian Kilman,45.5,76.3,53.1,93.9,,,,,True,,,,,
